audio_file,duration,model,transcript,predicted_transcript,WER,execution_time
common_voice_en_40866392.mp3,5616,tiny,He was sent to Vorkuta coal mines., Here is a set of Aquata call mines,1.142857143,4.083861113
common_voice_en_40866392.mp3,5616,tiny.en,He was sent to Vorkuta coal mines., He was setting a vocal tag called mine.,0.857142857,3.23467803
common_voice_en_40866392.mp3,5616,base,He was sent to Vorkuta coal mines., Here are set of forecplement core mines,1,7.967347145
common_voice_en_40866392.mp3,5616,base.en,He was sent to Vorkuta coal mines., Give us a second or good They will simply judgments want to disappear,1.857142857,7.433359861
common_voice_en_40866392.mp3,5616,small,He was sent to Vorkuta coal mines., 525 Does the voices change so much?,1,28.28916812
common_voice_en_40866392.mp3,5616,small.en,He was sent to Vorkuta coal mines., Here I set it for convlbines.,1,24.37967205
common_voice_en_40866393.mp3,7920,tiny,The lower jaw is always relatively small and thin relative to the upper jaw.," The light jar is always sweeter with small and thin, blended with upper jar.",0.642857143,1.542686939
common_voice_en_40866393.mp3,7920,tiny.en,The lower jaw is always relatively small and thin relative to the upper jaw.," The light jar is always smitten with small and thin, blended with upper jar.",0.642857143,0.866137028
common_voice_en_40866393.mp3,7920,base,The lower jaw is always relatively small and thin relative to the upper jaw., The large jar is always sweeter and small and then blended with upper jar.,0.642857143,2.556426048
common_voice_en_40866393.mp3,7920,base.en,The lower jaw is always relatively small and thin relative to the upper jaw.," The large jar is all sweated with small and thin, blended with upper jar.",0.714285714,1.645605087
common_voice_en_40866393.mp3,7920,small,The lower jaw is always relatively small and thin relative to the upper jaw.," The large jar is always sweet and small and thin, related to upper jar.",0.571428571,7.482905149
common_voice_en_40866393.mp3,7920,small.en,The lower jaw is always relatively small and thin relative to the upper jaw.," The large jar is always sweet and small and thin, related to upper jar.",0.571428571,4.601583958
common_voice_en_40866394.mp3,7776,tiny,O'Dea was the first member of the European Poker Players Hall of Fame., All day was the first murder of the European Pocket Players horror fame.,0.538461538,1.2402668
common_voice_en_40866394.mp3,7776,tiny.en,O'Dea was the first member of the European Poker Players Hall of Fame.," Oh dear, was the first member of the European Pocket Playus Hall of Fame.",0.307692308,0.81873107
common_voice_en_40866394.mp3,7776,base,O'Dea was the first member of the European Poker Players Hall of Fame., Odde was the first member of the European poker players' heart of fame.,0.384615385,2.331783056
common_voice_en_40866394.mp3,7776,base.en,O'Dea was the first member of the European Poker Players Hall of Fame., O.T. was the first member of the European POCA player's Hall of Fame.,0.230769231,1.579761982
common_voice_en_40866394.mp3,7776,small,O'Dea was the first member of the European Poker Players Hall of Fame., Odie was the first member of the European Poker Players' Hall of Fame.,0.153846154,7.083853006
common_voice_en_40866394.mp3,7776,small.en,O'Dea was the first member of the European Poker Players Hall of Fame., ODE was the first member of the European Poker players' Hall of Fame.,0.153846154,4.380885839
common_voice_en_40866395.mp3,5256,tiny,This became known as the September Massacres., Just the key not as a sub-tabble back case.,1.142857143,1.218515873
common_voice_en_40866395.mp3,5256,tiny.en,This became known as the September Massacres., just became non-SL subtibble fast curls,0.857142857,3.797485113
common_voice_en_40866395.mp3,5256,base,This became known as the September Massacres., Just be keen on as a subtable basket.,1,2.283905029
common_voice_en_40866395.mp3,5256,base.en,This became known as the September Massacres., Just became known as a September fast case.,0.571428571,1.413931131
common_voice_en_40866395.mp3,5256,small,This became known as the September Massacres., Just became known as a September Fast Care,0.571428571,7.127355099
common_voice_en_40866395.mp3,5256,small.en,This became known as the September Massacres.," Just begin on as of September, Basquez.",0.857142857,3.775256157
common_voice_en_40866396.mp3,5400,tiny,Eldest son Gavin succeeded him as Baron.," And aside, Garrison's feet curtain as ballet.",0.857142857,4.198683262
common_voice_en_40866396.mp3,5400,tiny.en,Eldest son Gavin succeeded him as Baron., and as I gather to see the team andSave it.,1.428571429,3.671308994
common_voice_en_40866396.mp3,5400,base,Eldest son Gavin succeeded him as Baron.," Also,follow the number of seconds of speed displayed.",1.142857143,8.195060968
common_voice_en_40866396.mp3,5400,base.en,Eldest son Gavin succeeded him as Baron.," Other side, Gary succeeded him as Barry.",0.571428571,1.259799004
common_voice_en_40866396.mp3,5400,small,Eldest son Gavin succeeded him as Baron.," Other side, Gavis will see the team as Baron.",1,6.889405966
common_voice_en_40866396.mp3,5400,small.en,Eldest son Gavin succeeded him as Baron.," Other side, Garret succeeded him as Baron.",0.428571429,3.784888029
common_voice_en_40866397.mp3,7560,tiny,Some problems could appear such as shortage or resources and lack of finance., Sub-paramorous grip is such a shortage of resources and lack of balance.,0.538461538,1.934733152
common_voice_en_40866397.mp3,7560,tiny.en,Some problems could appear such as shortage or resources and lack of finance., Some partners could appear like a shortage of resources and lack of balance.,0.384615385,0.784110785
common_voice_en_40866397.mp3,7560,base,Some problems could appear such as shortage or resources and lack of finance., Some partners could appear sight as short as resources and backup finance.,0.461538462,2.279542923
common_voice_en_40866397.mp3,7560,base.en,Some problems could appear such as shortage or resources and lack of finance., Some partners could be inside a shortage of resources and lack of balance.,0.461538462,1.43293786
common_voice_en_40866397.mp3,7560,small,Some problems could appear such as shortage or resources and lack of finance.," Some popular scripts are shorted, over sources and lack of finance.",0.615384615,7.191625118
common_voice_en_40866397.mp3,7560,small.en,Some problems could appear such as shortage or resources and lack of finance., Some public opinions such as shortage of resources and lack of finance.,0.307692308,3.889768839
common_voice_en_40866398.mp3,6768,tiny,Primary schools are scattered throughout Betong and Saratok., Palme geschösa skärtet två bitten och av dem.,1,4.904482126
common_voice_en_40866398.mp3,6768,tiny.en,Primary schools are scattered throughout Betong and Saratok.," Time as goods are scattered, sweat, bit on and then select all.",1.25,0.731581211
common_voice_en_40866398.mp3,6768,base,Primary schools are scattered throughout Betong and Saratok.,farmask your sisuh got it so they put on and our ages,1.375,8.836598158
common_voice_en_40866398.mp3,6768,base.en,Primary schools are scattered throughout Betong and Saratok., Pyairm telescopes schedule so I'll be,1,7.531451941
common_voice_en_40866398.mp3,6768,small,Primary schools are scattered throughout Betong and Saratok., dere,1,25.7335639
common_voice_en_40866398.mp3,6768,small.en,Primary schools are scattered throughout Betong and Saratok., popped man has skill as che cichate mourn's Also,1.125,23.2294898
common_voice_en_40866399.mp3,8280,tiny,The island has a temple dedicated to Tin Hau and seven earth shrines., The unit has a teleport dedicated to 10th house and 7th as shrines.,0.461538462,1.35116291
common_voice_en_40866399.mp3,8280,tiny.en,The island has a temple dedicated to Tin Hau and seven earth shrines., The island has a terrible dedicated to tin-howl and summer and swine.,0.461538462,0.795506001
common_voice_en_40866399.mp3,8280,base,The island has a temple dedicated to Tin Hau and seven earth shrines.," The island has a tower dedicated to Tin Hao, a summer earth shrine.",0.384615385,2.363608837
common_voice_en_40866399.mp3,8280,base.en,The island has a temple dedicated to Tin Hau and seven earth shrines., The honor has a terrible dedicated to TINHAL and 7S shrines.,0.461538462,1.563551188
common_voice_en_40866399.mp3,8280,small,The island has a temple dedicated to Tin Hau and seven earth shrines.," The island has a turf we're dedicated to, Tin Hale, and seven earth shrines.",0.307692308,7.331567287
common_voice_en_40866399.mp3,8280,small.en,The island has a temple dedicated to Tin Hau and seven earth shrines., The island has a temple dedicated to Tien Hao and Seven-eighths Shrine.,0.384615385,4.144383907
common_voice_en_40866400.mp3,7200,tiny,David never became king., David never became king. Sorry.,0.25,1.141896963
common_voice_en_40866400.mp3,7200,tiny.en,David never became king., David never became king. Sorry!,0.25,0.675369024
common_voice_en_40866400.mp3,7200,base,David never became king., David never became king. Sorry!,0.25,2.141741037
common_voice_en_40866400.mp3,7200,base.en,David never became king., David never became king. Sorry.,0.25,1.220639944
common_voice_en_40866400.mp3,7200,small,David never became king., David never became king. Sorry!,0.25,8.066648006
common_voice_en_40866400.mp3,7200,small.en,David never became king., David never became king. Sorry!,0.25,4.484647989
common_voice_en_40866401.mp3,5940,tiny,The daylight revealed a sinister scene.," The 10 I will say is, I'll start again",1.333333333,4.152749777
common_voice_en_40866401.mp3,5940,tiny.en,The daylight revealed a sinister scene., Then I will spill as such as the sea.,1.5,0.866067886
common_voice_en_40866401.mp3,5940,base,The daylight revealed a sinister scene., that then I will select the scene.,1,5.018189907
common_voice_en_40866401.mp3,5940,base.en,The daylight revealed a sinister scene., that then I will switch and set up the scene.,1.5,1.591253996
common_voice_en_40866401.mp3,5940,small,The daylight revealed a sinister scene., Then I will smooth the surface of the scene.,1.333333333,7.294927835
common_voice_en_40866401.mp3,5940,small.en,The daylight revealed a sinister scene., Then I will switch to set up the scene.,1.333333333,3.759098053
common_voice_en_40866402.mp3,7128,tiny,"In spite of this, such contracts continue to be popular.", It's better this such content couldn't be you to be popular.,0.8,1.224261999
common_voice_en_40866402.mp3,7128,tiny.en,"In spite of this, such contracts continue to be popular.", It's better if this such contrast could be new to be a popular.,0.9,0.820502758
common_voice_en_40866402.mp3,7128,base,"In spite of this, such contracts continue to be popular.", It's part of this such process could be new to be popular.,0.7,2.299798965
common_voice_en_40866402.mp3,7128,base.en,"In spite of this, such contracts continue to be popular.", It's bad if this such concept couldn't be new to be popular.,0.8,1.380062103
common_voice_en_40866402.mp3,7128,small,"In spite of this, such contracts continue to be popular.", It's bad if such concepts continue to be popular.,0.5,6.809920549
common_voice_en_40866402.mp3,7128,small.en,"In spite of this, such contracts continue to be popular.", It's fun at this such content continues to be popular.,0.6,3.831797123
common_voice_en_40866403.mp3,8496,tiny,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene.", Immediately he just grab our own lives bringing the viewer to all things in.,0.642857143,1.192126274
common_voice_en_40866403.mp3,8496,tiny.en,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene."," Eventually, he just got on his lips bringing the viewer to all things in.",0.571428571,0.822679758
common_voice_en_40866403.mp3,8496,base,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene."," Eventually, he just got her on her lips, bringing the viewer to open scene.",0.571428571,2.309955835
common_voice_en_40866403.mp3,8496,base.en,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene."," Eventually, he just gave her all new lives, bringing the viewer to open scene.",0.5,1.450376987
common_voice_en_40866403.mp3,8496,small,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene."," Eventually, he just died of all new lives, bringing the fewer to all-playing scenes.",0.642857143,7.290709019
common_voice_en_40866403.mp3,8496,small.en,"Eventually, he tracks down where O'Neill lives, bringing the viewer to the opening scene."," Eventually, he just got where O'Neal lives, bringing the viewer to open scene.",0.357142857,4.106670141
common_voice_en_40866404.mp3,4680,tiny,The name is Polish for lightning., The name is Polish but life name.,0.5,1.145881176
common_voice_en_40866404.mp3,4680,tiny.en,The name is Polish for lightning., The name is Polish but lightning.,0.166666667,0.68872714
common_voice_en_40866404.mp3,4680,base,The name is Polish for lightning., The name is Polish for lightning.,0,2.107119083
common_voice_en_40866404.mp3,4680,base.en,The name is Polish for lightning., The name is Polish but it's not me.,0.666666667,1.38969183
common_voice_en_40866404.mp3,4680,small,The name is Polish for lightning., The name is Polish for lightning.,0,7.082600117
common_voice_en_40866404.mp3,4680,small.en,The name is Polish for lightning., The name is Polish for its nice name.,0.5,3.906322956
common_voice_en_40866405.mp3,7236,tiny,"This product, called WordScholar, is no longer available."," Just put that to worst carier, it's no longer available.",0.875,1.213331938
common_voice_en_40866405.mp3,7236,tiny.en,"This product, called WordScholar, is no longer available.", Just put that to the worst gania. It's no longer available.,1,0.764834881
common_voice_en_40866405.mp3,7236,base,"This product, called WordScholar, is no longer available.", Just protect the worst godia is no longer unfetterable.,0.75,2.274811745
common_voice_en_40866405.mp3,7236,base.en,"This product, called WordScholar, is no longer available.", Just put that to worst galleous. It's no longer unfellable.,1,1.39133811
common_voice_en_40866405.mp3,7236,small,"This product, called WordScholar, is no longer available."," Just put that to worst god here, it's no longer available.",1,6.973510027
common_voice_en_40866405.mp3,7236,small.en,"This product, called WordScholar, is no longer available."," This product, the worst value, is no longer available.",0.375,3.838616133
common_voice_en_40866406.mp3,5328,tiny,A new generation of players was emerging., I think the notion of players was emerging.,0.571428571,1.130015135
common_voice_en_40866406.mp3,5328,tiny.en,A new generation of players was emerging., and his luggageс,1,3.391402006
common_voice_en_40866406.mp3,5328,base,A new generation of players was emerging., And it's a lot of players was emerging.,0.571428571,2.204354048
common_voice_en_40866406.mp3,5328,base.en,A new generation of players was emerging., and it's a little bit of players was emerging,0.857142857,1.278164148
common_voice_en_40866406.mp3,5328,small,A new generation of players was emerging., And it generates a player's was emerging.,0.714285714,6.711536169
common_voice_en_40866406.mp3,5328,small.en,A new generation of players was emerging., I know the delivery of players was emerging.,0.571428571,3.752678871
common_voice_en_40866407.mp3,5688,tiny,There are also two Plymouth Brethren churches.," that also to play math, better choices.",1,1.09969902
common_voice_en_40866407.mp3,5688,tiny.en,There are also two Plymouth Brethren churches., There are also two ply math better churches.,0.428571429,0.739505053
common_voice_en_40866407.mp3,5688,base,There are also two Plymouth Brethren churches., The okay одним de klemos completers,1,8.016383171
common_voice_en_40866407.mp3,5688,base.en,There are also two Plymouth Brethren churches.," There are also two pliemars, but the choice is.",0.714285714,1.402045012
common_voice_en_40866407.mp3,5688,small,There are also two Plymouth Brethren churches.," There are also two playmots, but they're churches.",0.428571429,6.81871891
common_voice_en_40866407.mp3,5688,small.en,There are also two Plymouth Brethren churches., The other two plumbers represent churches.,0.714285714,7.764717102
common_voice_en_40866408.mp3,8280,tiny,"Highly variable flux, in both the time and energy domains, was observed."," I think if I've got flux, it bothered time and edited the maze was observed.",0.916666667,1.269624233
common_voice_en_40866408.mp3,8280,tiny.en,"Highly variable flux, in both the time and energy domains, was observed."," Anything type of flux, if both the type and the energy of the mice was observed.",0.75,0.809453964
common_voice_en_40866408.mp3,8280,base,"Highly variable flux, in both the time and energy domains, was observed.", had kneading with a rubber flours a bottle of tea andавgeting a nail was observed was observed,1.333333333,8.906030178
common_voice_en_40866408.mp3,8280,base.en,"Highly variable flux, in both the time and energy domains, was observed.", People hit 5 pub,1,7.794832945
common_voice_en_40866408.mp3,8280,small,"Highly variable flux, in both the time and energy domains, was observed.", How to use the fiber flux? If watertight and any signal mays was observed.,0.916666667,7.584020853
common_voice_en_40866408.mp3,8280,small.en,"Highly variable flux, in both the time and energy domains, was observed.", Other fiber inhibits the information. ke does not diligence to ran Generally attain enough genetic level Algorithm fiber Flux if body type and initiative domains was observed,2.083333333,21.52213526
common_voice_en_40866409.mp3,7956,tiny,These seeds are harvested just prior to the pods becoming ripe and bursting., These are harvested just prior to the pots. They're going right above us.,0.538461538,1.273091793
common_voice_en_40866409.mp3,7956,tiny.en,These seeds are harvested just prior to the pods becoming ripe and bursting., This is a harvesting just practical parts. Click on right above the screen.,0.923076923,0.817728043
common_voice_en_40866409.mp3,7956,base,These seeds are harvested just prior to the pods becoming ripe and bursting., These are harvested just plated apart. They're going ripe at birthday.,0.615384615,2.336992979
common_voice_en_40866409.mp3,7956,base.en,These seeds are harvested just prior to the pods becoming ripe and bursting., This is a harvested just planted pot. You can write a birthday.,0.846153846,1.708585978
common_voice_en_40866409.mp3,7956,small,These seeds are harvested just prior to the pods becoming ripe and bursting.," This is a harvested just planted pot. Okay, right at bursting.",0.769230769,7.045976877
common_voice_en_40866409.mp3,7956,small.en,These seeds are harvested just prior to the pods becoming ripe and bursting., This is a harvest stage just packed in a pot. Click on write a bursting.,1,4.139967918
common_voice_en_40866410.mp3,7488,tiny,"One was named Richard Grandy, and the other was Loftus Frizzel.", As aounded pal hyper,1,4.340523005
common_voice_en_40866410.mp3,7488,tiny.en,"One was named Richard Grandy, and the other was Loftus Frizzel.", Northern,1,3.756605387
common_voice_en_40866410.mp3,7488,base,"One was named Richard Grandy, and the other was Loftus Frizzel.", Dover Street Street is Grandi and other was��'s phrasal,0.818181818,8.797326088
common_voice_en_40866410.mp3,7488,base.en,"One was named Richard Grandy, and the other was Loftus Frizzel.", Bob was very free to grindy and the other was large as fizzle.,0.727272727,1.467484951
common_voice_en_40866410.mp3,7488,small,"One was named Richard Grandy, and the other was Loftus Frizzel.", Boba's head fit like brandy and other was large as phasal.,0.818181818,7.098130226
common_voice_en_40866410.mp3,7488,small.en,"One was named Richard Grandy, and the other was Loftus Frizzel.", Bob was held free to the grandi and the other was loved as fizzle.,0.818181818,4.047335863
common_voice_en_40866411.mp3,10188,tiny,Further research will be needed for accounts of isolation to be considered fully concrete., But then besides being the broadcast of isolation to be considered fully concrete.,0.5,1.183124304
common_voice_en_40866411.mp3,10188,tiny.en,Further research will be needed for accounts of isolation to be considered fully concrete., But then we'll say to be the White House of isolation to be considered fully concrete.,0.571428571,0.821540117
common_voice_en_40866411.mp3,10188,base,Further research will be needed for accounts of isolation to be considered fully concrete., But the real size could be the workhouse of isolation to be considered fully concrete.,0.571428571,2.285970926
common_voice_en_40866411.mp3,10188,base.en,Further research will be needed for accounts of isolation to be considered fully concrete.," By the means of the week, the workouts of isolation to be considered fully concrete.",0.571428571,1.427991152
common_voice_en_40866411.mp3,10188,small,Further research will be needed for accounts of isolation to be considered fully concrete., The real size will be the workouts of isolation to be considered fully concrete.,0.428571429,6.981402874
common_voice_en_40866411.mp3,10188,small.en,Further research will be needed for accounts of isolation to be considered fully concrete., But I will set it to be the right count of isolation to be considered fully concrete.,0.571428571,4.012269258
common_voice_en_40866412.mp3,8676,tiny,Fishing is also popular there with trout being the most common catch., Vision is also present without being a Muslim cat.,0.75,1.168721199
common_voice_en_40866412.mp3,8676,tiny.en,Fishing is also popular there with trout being the most common catch., This,1,4.517184973
common_voice_en_40866412.mp3,8676,base,Fishing is also popular there with trout being the most common catch., raw welche.,1,9.022832155
common_voice_en_40866412.mp3,8676,base.en,Fishing is also popular there with trout being the most common catch.," Fishinn is also parrot there, with trout, bitterweil scall Janaket",0.75,11.61296511
common_voice_en_40866412.mp3,8676,small,Fishing is also popular there with trout being the most common catch.," Fishing is also popular there with trout, be the most common catch.",0.166666667,7.685431004
common_voice_en_40866412.mp3,8676,small.en,Fishing is also popular there with trout being the most common catch.," Fishing is also parallel with trout, we know most common catch.",0.416666667,12.24950767
common_voice_en_40867295.mp3,8640,tiny,He was also an industrious writer on architectural subjects., He was also a little scared of the architectural subjects.,0.555555556,1.261854887
common_voice_en_40867295.mp3,8640,tiny.en,He was also an industrious writer on architectural subjects., He was also an industrial spider of architectural subjects.,0.333333333,0.813897133
common_voice_en_40867295.mp3,8640,base,He was also an industrious writer on architectural subjects., He was also industrial spider architectural subjects.,0.444444444,2.128134966
common_voice_en_40867295.mp3,8640,base.en,He was also an industrious writer on architectural subjects., He was also a little spider on architectural subjects.,0.333333333,1.257467031
common_voice_en_40867295.mp3,8640,small,He was also an industrious writer on architectural subjects., He was also an industrial spider on architectural subjects.,0.222222222,6.785345793
common_voice_en_40867295.mp3,8640,small.en,He was also an industrious writer on architectural subjects., He was also an industrial fighter on architectural subjects.,0.222222222,3.990857124
common_voice_en_40867296.mp3,8496,tiny,The town became an episcopal centre during the early Byzantine period., Please tell Ruby andzony.,1,4.605781078
common_voice_en_40867296.mp3,8496,tiny.en,The town became an episcopal centre during the early Byzantine period.," The time bke, as Pascal Paul said to the early first time period.",0.818181818,4.222499132
common_voice_en_40867296.mp3,8496,base,The town became an episcopal centre during the early Byzantine period., That's how we came as Piscopal Center to the early bus tell period.,0.909090909,2.292059183
common_voice_en_40867296.mp3,8496,base.en,The town became an episcopal centre during the early Byzantine period., The time became a fiscal policy center to the edit bus calendar period.,0.818181818,1.308525085
common_voice_en_40867296.mp3,8496,small,The town became an episcopal centre during the early Byzantine period., The town became a physical power center during the early bus-tell period.,0.454545455,7.027589321
common_voice_en_40867296.mp3,8496,small.en,The town became an episcopal centre during the early Byzantine period., The time became a physical power center for the cardiovascular period.,0.727272727,11.31186199
common_voice_en_40867297.mp3,8100,tiny,"When Globex was first launched, it used Reuters' technology and network.", And the cloud base was first launched. It just reaches technology and now work.,0.909090909,1.240690947
common_voice_en_40867297.mp3,8100,tiny.en,"When Globex was first launched, it used Reuters' technology and network.", and claw base was first launched in a sweetest tenon day at the work,1.090909091,0.769885063
common_voice_en_40867297.mp3,8100,base,"When Globex was first launched, it used Reuters' technology and network.", And Glauvers was first launched in his retest technology at their work.,0.818181818,2.35097909
common_voice_en_40867297.mp3,8100,base.en,"When Globex was first launched, it used Reuters' technology and network.", And CloudBets was first launched in your sweetest technology and network.,0.545454545,1.451547146
common_voice_en_40867297.mp3,8100,small,"When Globex was first launched, it used Reuters' technology and network."," When CloudBase was first launched, it just retested not a day at network.",0.636363636,7.171302319
common_voice_en_40867297.mp3,8100,small.en,"When Globex was first launched, it used Reuters' technology and network.", Cloudbase was first launched in the sweetest technology at network.,0.636363636,3.80156374
common_voice_en_40867298.mp3,8640,tiny,"Interment was in the Old Burial Ground, East Parish Burying Ground.", The terrible was a odd burglound is Paris akt ontours,1,4.218998194
common_voice_en_40867298.mp3,8640,tiny.en,"Interment was in the Old Burial Ground, East Parish Burying Ground.", It's every mother old for a ground is perish burying ground.,1,2.044522047
common_voice_en_40867298.mp3,8640,base,"Interment was in the Old Burial Ground, East Parish Burying Ground."," The tower was an old bird ground, it's parish-boring ground.",1,2.242475033
common_voice_en_40867298.mp3,8640,base.en,"Interment was in the Old Burial Ground, East Parish Burying Ground."," It only was an old bird ground, it's a parrot-borrying ground.",1,1.411645889
common_voice_en_40867298.mp3,8640,small,"Interment was in the Old Burial Ground, East Parish Burying Ground.", The tower above the old bow ground is Paris Bollying Ground.,0.818181818,7.278584957
common_voice_en_40867298.mp3,8640,small.en,"Interment was in the Old Burial Ground, East Parish Burying Ground.", The term of the Old Burrowing Ground is Parrish Burying Ground.,0.636363636,3.726533175
common_voice_en_40867299.mp3,10368,tiny,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi.", BUT it has some info to prepare the tip of thick d Imagine as bad理,0.928571429,4.84454608
common_voice_en_40867299.mp3,10368,tiny.en,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi.", But I also prefer to put the types of fit doublings such as shiny as Bowser,0.714285714,0.784950018
common_voice_en_40867299.mp3,10368,base,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi.", But I also prefer to particular types of red doublings such as shiny as bouncy.,0.571428571,2.408169031
common_voice_en_40867299.mp3,10368,base.en,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi.", But we also prefer to put good types of fit doublings such as shiny spousy.,0.642857143,1.526281118
common_voice_en_40867299.mp3,10368,small,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi.", But we also refer to particular types of thin doublins such as shiniest palsy.,0.428571429,7.097432852
common_voice_en_40867299.mp3,10368,small.en,"Bun may also refer to particular types of filled dumplings, such as Chinese baozi."," But, there are some referred to particular types of fish doublings, such as Shiniest Bousie.",0.642857143,4.378272057
common_voice_en_40867305.mp3,7308,tiny,Most healthy travelers will not notice any effects., Both valid travelers will not notice the events.,0.5,1.090346098
common_voice_en_40867305.mp3,7308,tiny.en,Most healthy travelers will not notice any effects., Both how they travel will not notice any events.,0.625,0.703807116
common_voice_en_40867305.mp3,7308,base,Most healthy travelers will not notice any effects., Most highly-travelers will not notice any events.,0.375,2.24277401
common_voice_en_40867305.mp3,7308,base.en,Most healthy travelers will not notice any effects., Both heli travelers will not notice any events.,0.375,1.265420198
common_voice_en_40867305.mp3,7308,small,Most healthy travelers will not notice any effects., Most healthy travelers will not notice any events.,0.125,6.786375999
common_voice_en_40867305.mp3,7308,small.en,Most healthy travelers will not notice any effects., Both helix travelers will not notice any events.,0.375,3.753403902
common_voice_en_40867306.mp3,10188,tiny,"Charles Mound, located in this region, is the state's highest elevation above sea level."," Just mount, like I said, it's the space highest elevation above sea level.",0.571428571,1.176127911
common_voice_en_40867306.mp3,10188,tiny.en,"Charles Mound, located in this region, is the state's highest elevation above sea level.", Just mound like a sweet shade is the space highest elevation above sea level.,0.5,0.788769007
common_voice_en_40867306.mp3,10188,base,"Charles Mound, located in this region, is the state's highest elevation above sea level."," Just mount, like a switch in, it's the highest elevation above sea level.",0.571428571,2.311069012
common_voice_en_40867306.mp3,10188,base.en,"Charles Mound, located in this region, is the state's highest elevation above sea level.", Just mount like a switch is the space highest elevation above the level.,0.571428571,1.31548214
common_voice_en_40867306.mp3,10188,small,"Charles Mound, located in this region, is the state's highest elevation above sea level."," Just mount. Like I said, it's the highest elevation above the level.",0.642857143,7.022138119
common_voice_en_40867306.mp3,10188,small.en,"Charles Mound, located in this region, is the state's highest elevation above sea level.", Jaws mount. The location is the state's highest elevation above sea level.,0.428571429,4.518700838
common_voice_en_40867307.mp3,13608,tiny,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality., The first 5-5 tanks there was great high levels of territory care which reduces bombardment killinех.,0.769230769,4.379307032
common_voice_en_40867307.mp3,13608,tiny.en,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality.," We made 5 first tanks, there was great high levels of parrotor care which reduces air Mike Tilly.",0.923076923,1.427707195
common_voice_en_40867307.mp3,13608,base,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality.," Female 5-plus genx, there was great high levels of parrots of care, which reduces egg",0.692307692,3.572051287
common_voice_en_40867307.mp3,13608,base.en,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality., Female five-class ganks demonstrate high levels of parietal care which reduces egg malt,0.307692308,1.427706242
common_voice_en_40867307.mp3,13608,small,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality., female five-faced ganks demonstrate high levels of parietal care which reduces egg mortality.,0.307692308,7.478984833
common_voice_en_40867307.mp3,13608,small.en,Female five-lined skinks demonstrate high levels of parental care which reduces egg mortality.," Female 5-size games demonstrate high levels of Pareto Care, which reduces egg monetarily.",0.384615385,3.949294806
common_voice_en_40867308.mp3,7308,tiny,A negative value indicates that the Julian date is ahead of the civil date., another thing about it is turned off the already like you are Lore of the Year...,1,4.516465902
common_voice_en_40867308.mp3,7308,tiny.en,A negative value indicates that the Julian date is ahead of the civil date.," I'm not going to evaluate any questions, but until you date, the head of a simple date.",1.071428571,0.838583946
common_voice_en_40867308.mp3,7308,base,A negative value indicates that the Julian date is ahead of the civil date., and that could be valid it can start until you date the head of a civil date,1,4.673006058
common_voice_en_40867308.mp3,7308,base.en,A negative value indicates that the Julian date is ahead of the civil date., A negative value is the case that the G8 dates ahead of the simple date.,0.5,1.485123873
common_voice_en_40867308.mp3,7308,small,A negative value indicates that the Julian date is ahead of the civil date.," A negative value indicates that the G is date, the head of a civil date.",0.428571429,6.998415947
common_voice_en_40867308.mp3,7308,small.en,A negative value indicates that the Julian date is ahead of the civil date., Another difficulty is that it indicates that the G.A. date is ahead of the single date.,0.5,7.588532209
common_voice_en_40867309.mp3,10260,tiny,The two organizations have been known to collaborate on intra-scholastic events and concerts., To do all the socials I have been now to collaborate also learn of the state events and concepts.,1,1.239688158
common_voice_en_40867309.mp3,10260,tiny.en,The two organizations have been known to collaborate on intra-scholastic events and concerts.," To do all the decisions I've been now to collaborate, also follow the state events and concepts.",1,1.499013901
common_voice_en_40867309.mp3,10260,base,The two organizations have been known to collaborate on intra-scholastic events and concerts.," To do all of these, you'll have been known to collaborate on the Scottish State events and concepts.",0.769230769,2.397539854
common_voice_en_40867309.mp3,10260,base.en,The two organizations have been known to collaborate on intra-scholastic events and concerts., To do all the sessions I have been doing to collaborate on these things like state events and concepts.,0.923076923,4.12374115
common_voice_en_40867309.mp3,10260,small,The two organizations have been known to collaborate on intra-scholastic events and concerts., The two organizations have been known to collaborate on essential artistic events and concepts.,0.230769231,6.953560114
common_voice_en_40867309.mp3,10260,small.en,The two organizations have been known to collaborate on intra-scholastic events and concerts.," Today, all our teachers have been known to collaborate on user-colonistic events and concepts.",0.461538462,4.157328844
common_voice_en_40867315.mp3,5256,tiny,But it turned out to be highly successful., But it turned out real is a successful.,0.375,1.133620977
common_voice_en_40867315.mp3,5256,tiny.en,But it turned out to be highly successful., But it turned out to be highly successful.,0,0.749248981
